sequencia;objeto;tipo_obj;fundo;iluminacao;transformacao;responsavel;arquivo
2;faca;a;mickey;outdoor noite;normalized cinza;Josilton;5777.jpg
2;faca;a;mickey;outdoor noite;normalized cinza;Josilton;5778.jpg
2;faca;a;mickey;outdoor noite;normalized cinza;Josilton;5779.jpg
2;faca;a;mickey;outdoor noite;normalized cinza;Josilton;5780.jpg
3;faca;a;mickey;outdoor noite;normalized cinza;Josilton;5781.jpg
3;faca;a;mickey;outdoor noite;normalized cinza;Josilton;5782.jpg
3;faca;a;mickey;outdoor noite;normalized cinza;Josilton;5783.jpg
3;faca;a;mickey;outdoor noite;normalized cinza;Josilton;5784.jpg
1;colher;a;mickey;outdoor noite;normalized cinza;Josilton;5785.jpg
1;colher;a;mickey;outdoor noite;normalized cinza;Josilton;5786.jpg
1;colher;a;mickey;outdoor noite;normalized cinza;Josilton;5787.jpg
1;colher;a;mickey;outdoor noite;normalized cinza;Josilton;5788.jpg
2;colher;a;mickey;outdoor noite;normalized cinza;Josilton;5789.jpg
2;colher;a;mickey;outdoor noite;normalized cinza;Josilton;5790.jpg
2;colher;a;mickey;outdoor noite;normalized cinza;Josilton;5791.jpg
2;colher;a;mickey;outdoor noite;normalized cinza;Josilton;5792.jpg
3;colher;a;mickey;outdoor noite;normalized cinza;Josilton;5793.jpg
3;colher;a;mickey;outdoor noite;normalized cinza;Josilton;5794.jpg
3;colher;a;mickey;outdoor noite;normalized cinza;Josilton;5795.jpg
3;colher;a;mickey;outdoor noite;normalized cinza;Josilton;5796.jpg
1;copo;a;mickey;outdoor noite;normalized cinza;Josilton;5797.jpg
1;copo;a;mickey;outdoor noite;normalized cinza;Josilton;5798.jpg
1;copo;a;mickey;outdoor noite;normalized cinza;Josilton;5799.jpg
1;copo;a;mickey;outdoor noite;normalized cinza;Josilton;5800.jpg
2;copo;a;mickey;outdoor noite;normalized cinza;Josilton;5801.jpg
2;copo;a;mickey;outdoor noite;normalized cinza;Josilton;5802.jpg
2;copo;a;mickey;outdoor noite;normalized cinza;Josilton;5803.jpg
2;copo;a;mickey;outdoor noite;normalized cinza;Josilton;5804.jpg
3;copo;a;mickey;outdoor noite;normalized cinza;Josilton;5805.jpg
3;copo;a;mickey;outdoor noite;normalized cinza;Josilton;5806.jpg
3;copo;a;mickey;outdoor noite;normalized cinza;Josilton;5807.jpg
3;copo;a;mickey;outdoor noite;normalized cinza;Josilton;5808.jpg
1;caneca;a;mickey;outdoor noite;normalized cinza;Josilton;5809.jpg
1;caneca;a;mickey;outdoor noite;normalized cinza;Josilton;5810.jpg
1;caneca;a;mickey;outdoor noite;normalized cinza;Josilton;5811.jpg
1;caneca;a;mickey;outdoor noite;normalized cinza;Josilton;5812.jpg
2;caneca;a;mickey;outdoor noite;normalized cinza;Josilton;5813.jpg
2;caneca;a;mickey;outdoor noite;normalized cinza;Josilton;5814.jpg
2;caneca;a;mickey;outdoor noite;normalized cinza;Josilton;5815.jpg
2;caneca;a;mickey;outdoor noite;normalized cinza;Josilton;5816.jpg
3;caneca;a;mickey;outdoor noite;normalized cinza;Josilton;5817.jpg
3;caneca;a;mickey;outdoor noite;normalized cinza;Josilton;5818.jpg
3;caneca;a;mickey;outdoor noite;normalized cinza;Josilton;5819.jpg
3;caneca;a;mickey;outdoor noite;normalized cinza;Josilton;5820.jpg
1;alicate;a;mickey;outdoor noite;normalized cinza;Ciro;5821.jpg
1;alicate;a;mickey;outdoor noite;normalized cinza;Ciro;5822.jpg
1;alicate;a;mickey;outdoor noite;normalized cinza;Ciro;5823.jpg
1;alicate;a;mickey;outdoor noite;normalized cinza;Ciro;5824.jpg
2;alicate;a;mickey;outdoor noite;normalized cinza;Ciro;5825.jpg
2;alicate;a;mickey;outdoor noite;normalized cinza;Ciro;5826.jpg
2;alicate;a;mickey;outdoor noite;normalized cinza;Ciro;5827.jpg
2;alicate;a;mickey;outdoor noite;normalized cinza;Ciro;5828.jpg
3;alicate;a;mickey;outdoor noite;normalized cinza;Ciro;5829.jpg
3;alicate;a;mickey;outdoor noite;normalized cinza;Ciro;5830.jpg
3;alicate;a;mickey;outdoor noite;normalized cinza;Ciro;5831.jpg
3;alicate;a;mickey;outdoor noite;normalized cinza;Ciro;5832.jpg
1;chave;a;mickey;outdoor noite;normalized cinza;Ciro;5833.jpg
1;chave;a;mickey;outdoor noite;normalized cinza;Ciro;5834.jpg
1;chave;a;mickey;outdoor noite;normalized cinza;Ciro;5835.jpg
1;chave;a;mickey;outdoor noite;normalized cinza;Ciro;5836.jpg
2;chave;a;mickey;outdoor noite;normalized cinza;Ciro;5837.jpg
2;chave;a;mickey;outdoor noite;normalized cinza;Ciro;5838.jpg
2;chave;a;mickey;outdoor noite;normalized cinza;Ciro;5839.jpg
2;chave;a;mickey;outdoor noite;normalized cinza;Ciro;5840.jpg
3;chave;a;mickey;outdoor noite;normalized cinza;Ciro;5841.jpg
3;chave;a;mickey;outdoor noite;normalized cinza;Ciro;5842.jpg
3;chave;a;mickey;outdoor noite;normalized cinza;Ciro;5843.jpg
3;chave;a;mickey;outdoor noite;normalized cinza;Ciro;5844.jpg
1;caneta;a;mickey;outdoor noite;normalized cinza;Ciro;5845.jpg
1;caneta;a;mickey;outdoor noite;normalized cinza;Ciro;5846.jpg
1;caneta;a;mickey;outdoor noite;normalized cinza;Ciro;5847.jpg
1;caneta;a;mickey;outdoor noite;normalized cinza;Ciro;5848.jpg
2;caneta;a;mickey;outdoor noite;normalized cinza;Ciro;5849.jpg
2;caneta;a;mickey;outdoor noite;normalized cinza;Ciro;5850.jpg
2;caneta;a;mickey;outdoor noite;normalized cinza;Ciro;5851.jpg
2;caneta;a;mickey;outdoor noite;normalized cinza;Ciro;5852.jpg
3;caneta;a;mickey;outdoor noite;normalized cinza;Ciro;5853.jpg
3;caneta;a;mickey;outdoor noite;normalized cinza;Ciro;5854.jpg
3;caneta;a;mickey;outdoor noite;normalized cinza;Ciro;5855.jpg
3;caneta;a;mickey;outdoor noite;normalized cinza;Ciro;5856.jpg
1;livro;a;mickey;outdoor noite;normalized cinza;Ciro;5857.jpg
1;livro;a;mickey;outdoor noite;normalized cinza;Ciro;5858.jpg
1;livro;a;mickey;outdoor noite;normalized cinza;Ciro;5859.jpg
1;livro;a;mickey;outdoor noite;normalized cinza;Ciro;5860.jpg
2;livro;a;mickey;outdoor noite;normalized cinza;Ciro;5861.jpg
2;livro;a;mickey;outdoor noite;normalized cinza;Ciro;5862.jpg
2;livro;a;mickey;outdoor noite;normalized cinza;Ciro;5863.jpg
2;livro;a;mickey;outdoor noite;normalized cinza;Ciro;5864.jpg
3;livro;a;mickey;outdoor noite;normalized cinza;Ciro;5865.jpg
3;livro;a;mickey;outdoor noite;normalized cinza;Ciro;5866.jpg
3;livro;a;mickey;outdoor noite;normalized cinza;Ciro;5867.jpg
3;livro;a;mickey;outdoor noite;normalized cinza;Ciro;5868.jpg
1;caderno;a;mickey;outdoor noite;normalized cinza;Ciro;5869.jpg
1;caderno;a;mickey;outdoor noite;normalized cinza;Ciro;5870.jpg
1;caderno;a;mickey;outdoor noite;normalized cinza;Ciro;5871.jpg
1;caderno;a;mickey;outdoor noite;normalized cinza;Ciro;5872.jpg
2;caderno;a;mickey;outdoor noite;normalized cinza;Ciro;5873.jpg
2;caderno;a;mickey;outdoor noite;normalized cinza;Ciro;5874.jpg
2;caderno;a;mickey;outdoor noite;normalized cinza;Ciro;5875.jpg
2;caderno;a;mickey;outdoor noite;normalized cinza;Ciro;5876.jpg
3;caderno;a;mickey;outdoor noite;normalized cinza;Ciro;5877.jpg
3;caderno;a;mickey;outdoor noite;normalized cinza;Ciro;5878.jpg
3;caderno;a;mickey;outdoor noite;normalized cinza;Ciro;5879.jpg
3;caderno;a;mickey;outdoor noite;normalized cinza;Ciro;5880.jpg
1;garfo;b;mickey;outdoor noite;normalized cinza;Josilton;5881.jpg
1;garfo;b;mickey;outdoor noite;normalized cinza;Josilton;5882.jpg
1;garfo;b;mickey;outdoor noite;normalized cinza;Josilton;5883.jpg
1;garfo;b;mickey;outdoor noite;normalized cinza;Josilton;5884.jpg
2;garfo;b;mickey;outdoor noite;normalized cinza;Josilton;5885.jpg
2;garfo;b;mickey;outdoor noite;normalized cinza;Josilton;5886.jpg
2;garfo;b;mickey;outdoor noite;normalized cinza;Josilton;5887.jpg
2;garfo;b;mickey;outdoor noite;normalized cinza;Josilton;5888.jpg
3;garfo;b;mickey;outdoor noite;normalized cinza;Josilton;5889.jpg
3;garfo;b;mickey;outdoor noite;normalized cinza;Josilton;5890.jpg
3;garfo;b;mickey;outdoor noite;normalized cinza;Josilton;5891.jpg
3;garfo;b;mickey;outdoor noite;normalized cinza;Josilton;5892.jpg
1;faca;b;mickey;outdoor noite;normalized cinza;Josilton;5893.jpg
1;faca;b;mickey;outdoor noite;normalized cinza;Josilton;5894.jpg
1;faca;b;mickey;outdoor noite;normalized cinza;Josilton;5895.jpg
1;faca;b;mickey;outdoor noite;normalized cinza;Josilton;5896.jpg
2;faca;b;mickey;outdoor noite;normalized cinza;Josilton;5897.jpg
2;faca;b;mickey;outdoor noite;normalized cinza;Josilton;5898.jpg
2;faca;b;mickey;outdoor noite;normalized cinza;Josilton;5899.jpg
2;faca;b;mickey;outdoor noite;normalized cinza;Josilton;5900.jpg
3;faca;b;mickey;outdoor noite;normalized cinza;Josilton;5901.jpg
3;faca;b;mickey;outdoor noite;normalized cinza;Josilton;5902.jpg
3;faca;b;mickey;outdoor noite;normalized cinza;Josilton;5903.jpg
3;faca;b;mickey;outdoor noite;normalized cinza;Josilton;5904.jpg
1;colher;b;mickey;outdoor noite;normalized cinza;Josilton;5905.jpg
1;colher;b;mickey;outdoor noite;normalized cinza;Josilton;5906.jpg
1;colher;b;mickey;outdoor noite;normalized cinza;Josilton;5907.jpg
1;colher;b;mickey;outdoor noite;normalized cinza;Josilton;5908.jpg
2;colher;b;mickey;outdoor noite;normalized cinza;Josilton;5909.jpg
2;colher;b;mickey;outdoor noite;normalized cinza;Josilton;5910.jpg
2;colher;b;mickey;outdoor noite;normalized cinza;Josilton;5911.jpg
2;colher;b;mickey;outdoor noite;normalized cinza;Josilton;5912.jpg
3;colher;b;mickey;outdoor noite;normalized cinza;Josilton;5913.jpg
3;colher;b;mickey;outdoor noite;normalized cinza;Josilton;5914.jpg
3;colher;b;mickey;outdoor noite;normalized cinza;Josilton;5915.jpg
3;colher;b;mickey;outdoor noite;normalized cinza;Josilton;5916.jpg
1;copo;b;mickey;outdoor noite;normalized cinza;Josilton;5917.jpg
1;copo;b;mickey;outdoor noite;normalized cinza;Josilton;5918.jpg
1;copo;b;mickey;outdoor noite;normalized cinza;Josilton;5919.jpg
1;copo;b;mickey;outdoor noite;normalized cinza;Josilton;5920.jpg
2;copo;b;mickey;outdoor noite;normalized cinza;Josilton;5921.jpg
2;copo;b;mickey;outdoor noite;normalized cinza;Josilton;5922.jpg
2;copo;b;mickey;outdoor noite;normalized cinza;Josilton;5923.jpg
2;copo;b;mickey;outdoor noite;normalized cinza;Josilton;5924.jpg
3;copo;b;mickey;outdoor noite;normalized cinza;Josilton;5925.jpg
3;copo;b;mickey;outdoor noite;normalized cinza;Josilton;5926.jpg
3;copo;b;mickey;outdoor noite;normalized cinza;Josilton;5927.jpg
3;copo;b;mickey;outdoor noite;normalized cinza;Josilton;5928.jpg
1;caneca;b;mickey;outdoor noite;normalized cinza;Josilton;5929.jpg
1;caneca;b;mickey;outdoor noite;normalized cinza;Josilton;5930.jpg
1;caneca;b;mickey;outdoor noite;normalized cinza;Josilton;5931.jpg
1;caneca;b;mickey;outdoor noite;normalized cinza;Josilton;5932.jpg
2;caneca;b;mickey;outdoor noite;normalized cinza;Josilton;5933.jpg
2;caneca;b;mickey;outdoor noite;normalized cinza;Josilton;5934.jpg
2;caneca;b;mickey;outdoor noite;normalized cinza;Josilton;5935.jpg
2;caneca;b;mickey;outdoor noite;normalized cinza;Josilton;5936.jpg
3;caneca;b;mickey;outdoor noite;normalized cinza;Josilton;5937.jpg
3;caneca;b;mickey;outdoor noite;normalized cinza;Josilton;5938.jpg
3;caneca;b;mickey;outdoor noite;normalized cinza;Josilton;5939.jpg
3;caneca;b;mickey;outdoor noite;normalized cinza;Josilton;5940.jpg
1;alicate;b;mickey;outdoor noite;normalized cinza;Ciro;5941.jpg
1;alicate;b;mickey;outdoor noite;normalized cinza;Ciro;5942.jpg
1;alicate;b;mickey;outdoor noite;normalized cinza;Ciro;5943.jpg
1;alicate;b;mickey;outdoor noite;normalized cinza;Ciro;5944.jpg
2;alicate;b;mickey;outdoor noite;normalized cinza;Ciro;5945.jpg
2;alicate;b;mickey;outdoor noite;normalized cinza;Ciro;5946.jpg
2;alicate;b;mickey;outdoor noite;normalized cinza;Ciro;5947.jpg
2;alicate;b;mickey;outdoor noite;normalized cinza;Ciro;5948.jpg
3;alicate;b;mickey;outdoor noite;normalized cinza;Ciro;5949.jpg
3;alicate;b;mickey;outdoor noite;normalized cinza;Ciro;5950.jpg
3;alicate;b;mickey;outdoor noite;normalized cinza;Ciro;5951.jpg
3;alicate;b;mickey;outdoor noite;normalized cinza;Ciro;5952.jpg
1;chave;b;mickey;outdoor noite;normalized cinza;Ciro;5953.jpg
1;chave;b;mickey;outdoor noite;normalized cinza;Ciro;5954.jpg
1;chave;b;mickey;outdoor noite;normalized cinza;Ciro;5955.jpg
1;chave;b;mickey;outdoor noite;normalized cinza;Ciro;5956.jpg
2;chave;b;mickey;outdoor noite;normalized cinza;Ciro;5957.jpg
2;chave;b;mickey;outdoor noite;normalized cinza;Ciro;5958.jpg
2;chave;b;mickey;outdoor noite;normalized cinza;Ciro;5959.jpg
2;chave;b;mickey;outdoor noite;normalized cinza;Ciro;5960.jpg
3;chave;b;mickey;outdoor noite;normalized cinza;Ciro;5961.jpg
3;chave;b;mickey;outdoor noite;normalized cinza;Ciro;5962.jpg
3;chave;b;mickey;outdoor noite;normalized cinza;Ciro;5963.jpg
3;chave;b;mickey;outdoor noite;normalized cinza;Ciro;5964.jpg
1;caneta;b;mickey;outdoor noite;normalized cinza;Ciro;5965.jpg
1;caneta;b;mickey;outdoor noite;normalized cinza;Ciro;5966.jpg
1;caneta;b;mickey;outdoor noite;normalized cinza;Ciro;5967.jpg
1;caneta;b;mickey;outdoor noite;normalized cinza;Ciro;5968.jpg
2;caneta;b;mickey;outdoor noite;normalized cinza;Ciro;5969.jpg
2;caneta;b;mickey;outdoor noite;normalized cinza;Ciro;5970.jpg
2;caneta;b;mickey;outdoor noite;normalized cinza;Ciro;5971.jpg
2;caneta;b;mickey;outdoor noite;normalized cinza;Ciro;5972.jpg
3;caneta;b;mickey;outdoor noite;normalized cinza;Ciro;5973.jpg
3;caneta;b;mickey;outdoor noite;normalized cinza;Ciro;5974.jpg
3;caneta;b;mickey;outdoor noite;normalized cinza;Ciro;5975.jpg
3;caneta;b;mickey;outdoor noite;normalized cinza;Ciro;5976.jpg
1;livro;b;mickey;outdoor noite;normalized cinza;Ciro;5977.jpg
1;livro;b;mickey;outdoor noite;normalized cinza;Ciro;5978.jpg
1;livro;b;mickey;outdoor noite;normalized cinza;Ciro;5979.jpg
1;livro;b;mickey;outdoor noite;normalized cinza;Ciro;5980.jpg
2;livro;b;mickey;outdoor noite;normalized cinza;Ciro;5981.jpg
2;livro;b;mickey;outdoor noite;normalized cinza;Ciro;5982.jpg
2;livro;b;mickey;outdoor noite;normalized cinza;Ciro;5983.jpg
2;livro;b;mickey;outdoor noite;normalized cinza;Ciro;5984.jpg
3;livro;b;mickey;outdoor noite;normalized cinza;Ciro;5985.jpg
3;livro;b;mickey;outdoor noite;normalized cinza;Ciro;5986.jpg
3;livro;b;mickey;outdoor noite;normalized cinza;Ciro;5987.jpg
3;livro;b;mickey;outdoor noite;normalized cinza;Ciro;5988.jpg
1;caderno;b;mickey;outdoor noite;normalized cinza;Ciro;5989.jpg
1;caderno;b;mickey;outdoor noite;normalized cinza;Ciro;5990.jpg
1;caderno;b;mickey;outdoor noite;normalized cinza;Ciro;5991.jpg
1;caderno;b;mickey;outdoor noite;normalized cinza;Ciro;5992.jpg
2;caderno;b;mickey;outdoor noite;normalized cinza;Ciro;5993.jpg
2;caderno;b;mickey;outdoor noite;normalized cinza;Ciro;5994.jpg
2;caderno;b;mickey;outdoor noite;normalized cinza;Ciro;5995.jpg
2;caderno;b;mickey;outdoor noite;normalized cinza;Ciro;5996.jpg
3;caderno;b;mickey;outdoor noite;normalized cinza;Ciro;5997.jpg
3;caderno;b;mickey;outdoor noite;normalized cinza;Ciro;5998.jpg
3;caderno;b;mickey;outdoor noite;normalized cinza;Ciro;5999.jpg
3;caderno;b;mickey;outdoor noite;normalized cinza;Ciro;6000.jpg
1;garfo;c;mickey;outdoor noite;normalized cinza;Josilton;6001.jpg
1;garfo;c;mickey;outdoor noite;normalized cinza;Josilton;6002.jpg
1;garfo;c;mickey;outdoor noite;normalized cinza;Josilton;6003.jpg
1;garfo;c;mickey;outdoor noite;normalized cinza;Josilton;6004.jpg
2;garfo;c;mickey;outdoor noite;normalized cinza;Josilton;6005.jpg
2;garfo;c;mickey;outdoor noite;normalized cinza;Josilton;6006.jpg
2;garfo;c;mickey;outdoor noite;normalized cinza;Josilton;6007.jpg
2;garfo;c;mickey;outdoor noite;normalized cinza;Josilton;6008.jpg
3;garfo;c;mickey;outdoor noite;normalized cinza;Josilton;6009.jpg
3;garfo;c;mickey;outdoor noite;normalized cinza;Josilton;6010.jpg
3;garfo;c;mickey;outdoor noite;normalized cinza;Josilton;6011.jpg
3;garfo;c;mickey;outdoor noite;normalized cinza;Josilton;6012.jpg
1;faca;c;mickey;outdoor noite;normalized cinza;Josilton;6013.jpg
1;faca;c;mickey;outdoor noite;normalized cinza;Josilton;6014.jpg
1;faca;c;mickey;outdoor noite;normalized cinza;Josilton;6015.jpg
1;faca;c;mickey;outdoor noite;normalized cinza;Josilton;6016.jpg
2;faca;c;mickey;outdoor noite;normalized cinza;Josilton;6017.jpg
2;faca;c;mickey;outdoor noite;normalized cinza;Josilton;6018.jpg
2;faca;c;mickey;outdoor noite;normalized cinza;Josilton;6019.jpg
2;faca;c;mickey;outdoor noite;normalized cinza;Josilton;6020.jpg
3;faca;c;mickey;outdoor noite;normalized cinza;Josilton;6021.jpg
3;faca;c;mickey;outdoor noite;normalized cinza;Josilton;6022.jpg
3;faca;c;mickey;outdoor noite;normalized cinza;Josilton;6023.jpg
3;faca;c;mickey;outdoor noite;normalized cinza;Josilton;6024.jpg
1;colher;c;mickey;outdoor noite;normalized cinza;Josilton;6025.jpg
1;colher;c;mickey;outdoor noite;normalized cinza;Josilton;6026.jpg
1;colher;c;mickey;outdoor noite;normalized cinza;Josilton;6027.jpg
1;colher;c;mickey;outdoor noite;normalized cinza;Josilton;6028.jpg
2;colher;c;mickey;outdoor noite;normalized cinza;Josilton;6029.jpg
2;colher;c;mickey;outdoor noite;normalized cinza;Josilton;6030.jpg
2;colher;c;mickey;outdoor noite;normalized cinza;Josilton;6031.jpg
2;colher;c;mickey;outdoor noite;normalized cinza;Josilton;6032.jpg
3;colher;c;mickey;outdoor noite;normalized cinza;Josilton;6033.jpg
3;colher;c;mickey;outdoor noite;normalized cinza;Josilton;6034.jpg
3;colher;c;mickey;outdoor noite;normalized cinza;Josilton;6035.jpg
3;colher;c;mickey;outdoor noite;normalized cinza;Josilton;6036.jpg
1;copo;c;mickey;outdoor noite;normalized cinza;Josilton;6037.jpg
1;copo;c;mickey;outdoor noite;normalized cinza;Josilton;6038.jpg
1;copo;c;mickey;outdoor noite;normalized cinza;Josilton;6039.jpg
1;copo;c;mickey;outdoor noite;normalized cinza;Josilton;6040.jpg
2;copo;c;mickey;outdoor noite;normalized cinza;Josilton;6041.jpg
2;copo;c;mickey;outdoor noite;normalized cinza;Josilton;6042.jpg
2;copo;c;mickey;outdoor noite;normalized cinza;Josilton;6043.jpg
2;copo;c;mickey;outdoor noite;normalized cinza;Josilton;6044.jpg
3;copo;c;mickey;outdoor noite;normalized cinza;Josilton;6045.jpg
3;copo;c;mickey;outdoor noite;normalized cinza;Josilton;6046.jpg
3;copo;c;mickey;outdoor noite;normalized cinza;Josilton;6047.jpg
3;copo;c;mickey;outdoor noite;normalized cinza;Josilton;6048.jpg
1;caneca;c;mickey;outdoor noite;normalized cinza;Josilton;6049.jpg
1;caneca;c;mickey;outdoor noite;normalized cinza;Josilton;6050.jpg
1;caneca;c;mickey;outdoor noite;normalized cinza;Josilton;6051.jpg
1;caneca;c;mickey;outdoor noite;normalized cinza;Josilton;6052.jpg
2;caneca;c;mickey;outdoor noite;normalized cinza;Josilton;6053.jpg
2;caneca;c;mickey;outdoor noite;normalized cinza;Josilton;6054.jpg
2;caneca;c;mickey;outdoor noite;normalized cinza;Josilton;6055.jpg
2;caneca;c;mickey;outdoor noite;normalized cinza;Josilton;6056.jpg
3;caneca;c;mickey;outdoor noite;normalized cinza;Josilton;6057.jpg
3;caneca;c;mickey;outdoor noite;normalized cinza;Josilton;6058.jpg
3;caneca;c;mickey;outdoor noite;normalized cinza;Josilton;6059.jpg
3;caneca;c;mickey;outdoor noite;normalized cinza;Josilton;6060.jpg
1;alicate;c;mickey;outdoor noite;normalized cinza;Ciro;6061.jpg
1;alicate;c;mickey;outdoor noite;normalized cinza;Ciro;6062.jpg
1;alicate;c;mickey;outdoor noite;normalized cinza;Ciro;6063.jpg
1;alicate;c;mickey;outdoor noite;normalized cinza;Ciro;6064.jpg
2;alicate;c;mickey;outdoor noite;normalized cinza;Ciro;6065.jpg
2;alicate;c;mickey;outdoor noite;normalized cinza;Ciro;6066.jpg
2;alicate;c;mickey;outdoor noite;normalized cinza;Ciro;6067.jpg
2;alicate;c;mickey;outdoor noite;normalized cinza;Ciro;6068.jpg
3;alicate;c;mickey;outdoor noite;normalized cinza;Ciro;6069.jpg
3;alicate;c;mickey;outdoor noite;normalized cinza;Ciro;6070.jpg
3;alicate;c;mickey;outdoor noite;normalized cinza;Ciro;6071.jpg
3;alicate;c;mickey;outdoor noite;normalized cinza;Ciro;6072.jpg
1;chave;c;mickey;outdoor noite;normalized cinza;Ciro;6073.jpg
1;chave;c;mickey;outdoor noite;normalized cinza;Ciro;6074.jpg
1;chave;c;mickey;outdoor noite;normalized cinza;Ciro;6075.jpg
1;chave;c;mickey;outdoor noite;normalized cinza;Ciro;6076.jpg
2;chave;c;mickey;outdoor noite;normalized cinza;Ciro;6077.jpg
2;chave;c;mickey;outdoor noite;normalized cinza;Ciro;6078.jpg
2;chave;c;mickey;outdoor noite;normalized cinza;Ciro;6079.jpg
2;chave;c;mickey;outdoor noite;normalized cinza;Ciro;6080.jpg
3;chave;c;mickey;outdoor noite;normalized cinza;Ciro;6081.jpg
3;chave;c;mickey;outdoor noite;normalized cinza;Ciro;6082.jpg
3;chave;c;mickey;outdoor noite;normalized cinza;Ciro;6083.jpg
3;chave;c;mickey;outdoor noite;normalized cinza;Ciro;6084.jpg
1;caneta;c;mickey;outdoor noite;normalized cinza;Ciro;6085.jpg
1;caneta;c;mickey;outdoor noite;normalized cinza;Ciro;6086.jpg
1;caneta;c;mickey;outdoor noite;normalized cinza;Ciro;6087.jpg
1;caneta;c;mickey;outdoor noite;normalized cinza;Ciro;6088.jpg
2;caneta;c;mickey;outdoor noite;normalized cinza;Ciro;6089.jpg
2;caneta;c;mickey;outdoor noite;normalized cinza;Ciro;6090.jpg
2;caneta;c;mickey;outdoor noite;normalized cinza;Ciro;6091.jpg
2;caneta;c;mickey;outdoor noite;normalized cinza;Ciro;6092.jpg
3;caneta;c;mickey;outdoor noite;normalized cinza;Ciro;6093.jpg
3;caneta;c;mickey;outdoor noite;normalized cinza;Ciro;6094.jpg
3;caneta;c;mickey;outdoor noite;normalized cinza;Ciro;6095.jpg
3;caneta;c;mickey;outdoor noite;normalized cinza;Ciro;6096.jpg
1;livro;c;mickey;outdoor noite;normalized cinza;Ciro;6097.jpg
1;livro;c;mickey;outdoor noite;normalized cinza;Ciro;6098.jpg
1;livro;c;mickey;outdoor noite;normalized cinza;Ciro;6099.jpg
1;livro;c;mickey;outdoor noite;normalized cinza;Ciro;6100.jpg
2;livro;c;mickey;outdoor noite;normalized cinza;Ciro;6101.jpg
2;livro;c;mickey;outdoor noite;normalized cinza;Ciro;6102.jpg
2;livro;c;mickey;outdoor noite;normalized cinza;Ciro;6103.jpg
2;livro;c;mickey;outdoor noite;normalized cinza;Ciro;6104.jpg
3;livro;c;mickey;outdoor noite;normalized cinza;Ciro;6105.jpg
3;livro;c;mickey;outdoor noite;normalized cinza;Ciro;6106.jpg
3;livro;c;mickey;outdoor noite;normalized cinza;Ciro;6107.jpg
3;livro;c;mickey;outdoor noite;normalized cinza;Ciro;6108.jpg
1;caderno;c;mickey;outdoor noite;normalized cinza;Ciro;6109.jpg
1;caderno;c;mickey;outdoor noite;normalized cinza;Ciro;6110.jpg
1;caderno;c;mickey;outdoor noite;normalized cinza;Ciro;6111.jpg
1;caderno;c;mickey;outdoor noite;normalized cinza;Ciro;6112.jpg
2;caderno;c;mickey;outdoor noite;normalized cinza;Ciro;6113.jpg
2;caderno;c;mickey;outdoor noite;normalized cinza;Ciro;6114.jpg
2;caderno;c;mickey;outdoor noite;normalized cinza;Ciro;6115.jpg
2;caderno;c;mickey;outdoor noite;normalized cinza;Ciro;6116.jpg
3;caderno;c;mickey;outdoor noite;normalized cinza;Ciro;6117.jpg
3;caderno;c;mickey;outdoor noite;normalized cinza;Ciro;6118.jpg
3;caderno;c;mickey;outdoor noite;normalized cinza;Ciro;6119.jpg
3;caderno;c;mickey;outdoor noite;normalized cinza;Ciro;6120.jpg
1;garfo;a;xadrez;outdoor noite;normalized cinza;Josilton;6121.jpg
1;garfo;a;xadrez;outdoor noite;normalized cinza;Josilton;6122.jpg
1;garfo;a;xadrez;outdoor noite;normalized cinza;Josilton;6123.jpg
1;garfo;a;xadrez;outdoor noite;normalized cinza;Josilton;6124.jpg
2;garfo;a;xadrez;outdoor noite;normalized cinza;Josilton;6125.jpg
2;garfo;a;xadrez;outdoor noite;normalized cinza;Josilton;6126.jpg
2;garfo;a;xadrez;outdoor noite;normalized cinza;Josilton;6127.jpg
2;garfo;a;xadrez;outdoor noite;normalized cinza;Josilton;6128.jpg
3;garfo;a;xadrez;outdoor noite;normalized cinza;Josilton;6129.jpg
3;garfo;a;xadrez;outdoor noite;normalized cinza;Josilton;6130.jpg
3;garfo;a;xadrez;outdoor noite;normalized cinza;Josilton;6131.jpg
3;garfo;a;xadrez;outdoor noite;normalized cinza;Josilton;6132.jpg
1;faca;a;xadrez;outdoor noite;normalized cinza;Josilton;6133.jpg
1;faca;a;xadrez;outdoor noite;normalized cinza;Josilton;6134.jpg
1;faca;a;xadrez;outdoor noite;normalized cinza;Josilton;6135.jpg
1;faca;a;xadrez;outdoor noite;normalized cinza;Josilton;6136.jpg
2;faca;a;xadrez;outdoor noite;normalized cinza;Josilton;6137.jpg
2;faca;a;xadrez;outdoor noite;normalized cinza;Josilton;6138.jpg
2;faca;a;xadrez;outdoor noite;normalized cinza;Josilton;6139.jpg
2;faca;a;xadrez;outdoor noite;normalized cinza;Josilton;6140.jpg
3;faca;a;xadrez;outdoor noite;normalized cinza;Josilton;6141.jpg
3;faca;a;xadrez;outdoor noite;normalized cinza;Josilton;6142.jpg
3;faca;a;xadrez;outdoor noite;normalized cinza;Josilton;6143.jpg
3;faca;a;xadrez;outdoor noite;normalized cinza;Josilton;6144.jpg
1;colher;a;xadrez;outdoor noite;normalized cinza;Josilton;6145.jpg
1;colher;a;xadrez;outdoor noite;normalized cinza;Josilton;6146.jpg
1;colher;a;xadrez;outdoor noite;normalized cinza;Josilton;6147.jpg
